 3.56000000e-01  3.56000000e-01  3.56000000e-01  1.54164095e+00  3.56000000e-01  3.78031708e-03 
 3.58000000e-01  3.58000000e-01  3.58000000e-01  1.54161208e+00  3.58000000e-01  3.78042215e-03 
 3.60000000e-01  3.60000000e-01  3.60000000e-01  1.54158303e+00  3.60000000e-01  3.78052791e-03 
 3.62000000e-01  3.62000000e-01  3.62000000e-01  1.54155379e+00  3.62000000e-01  3.78063434e-03 
 3.64000000e-01  3.64000000e-01  3.64000000e-01  1.54152437e+00  3.64000000e-01  3.78074147e-03 
 3.66000000e-01  3.66000000e-01  3.66000000e-01  1.54149475e+00  3.66000000e-01  3.78084929e-03 
 3.68000000e-01  3.68000000e-01  3.68000000e-01  1.54146494e+00  3.68000000e-01  3.78095782e-03 
 3.70000000e-01  3.70000000e-01  3.70000000e-01  1.54143494e+00  3.70000000e-01  3.78106706e-03 
 3.72000000e-01  3.72000000e-01  3.72000000e-01  1.54140475e+00  3.72000000e-01  3.78117702e-03 
 3.74000000e-01  3.74000000e-01  3.74000000e-01  1.54137435e+00  3.74000000e-01  3.78128771e-03 
 3.76000000e-01  3.76000000e-01  3.76000000e-01  1.54134376e+00  3.76000000e-01  3.78139913e-03 
 3.78000000e-01  3.78000000e-01  3.78000000e-01  1.54131296e+00  3.78000000e-01  3.78151128e-03 
 3.80000000e-01  3.80000000e-01  3.80000000e-01  1.54128197e+00  3.80000000e-01  3.78162419e-03 
 3.82000000e-01  3.82000000e-01  3.82000000e-01  1.54125076e+00  3.82000000e-01  3.78173785e-03 
 3.84000000e-01  3.84000000e-01  3.84000000e-01  1.54121935e+00  3.84000000e-01  3.78185227e-03 
 3.86000000e-01  3.86000000e-01  3.86000000e-01  1.54118773e+00  3.86000000e-01  3.78196746e-03 
 3.88000000e-01  3.88000000e-01  3.88000000e-01  1.54115590e+00  3.88000000e-01  3.78208344e-03 
 3.90000000e-01  3.90000000e-01  3.90000000e-01  1.54112385e+00  3.90000000e-01  3.78220020e-03 
 3.92000000e-01  3.92000000e-01  3.92000000e-01  1.54109159e+00  3.92000000e-01  3.78231775e-03 
 3.94000000e-01  3.94000000e-01  3.94000000e-01  1.54105911e+00  3.94000000e-01  3.78243610e-03 
 3.96000000e-01  3.96000000e-01  3.96000000e-01  1.54102640e+00  3.96000000e-01  3.78255527e-03 
 3.98000000e-01  3.98000000e-01  3.98000000e-01  1.54099348e+00  3.98000000e-01  3.78267526e-03 
 4.00000000e-01  4.00000000e-01  4.00000000e-01  1.54096033e+00  4.00000000e-01  3.78279607e-03 
 4.02000000e-01  4.02000000e-01  4.02000000e-01  1.54092695e+00  4.02000000e-01  3.78291772e-03 
 4.04000000e-01  4.04000000e-01  4.04000000e-01  1.54089335e+00  4.04000000e-01  3.78304022e-03 
 4.06000000e-01  4.06000000e-01  4.06000000e-01  1.54085951e+00  4.06000000e-01  3.78316357e-03 
 4.08000000e-01  4.08000000e-01  4.08000000e-01  1.54082543e+00  4.08000000e-01  3.78328779e-03 
 4.10000000e-01  4.10000000e-01  4.10000000e-01  1.54079112e+00  4.10000000e-01  3.78341287e-03 
 4.12000000e-01  4.12000000e-01  4.12000000e-01  1.54075657e+00  4.12000000e-01  3.78353884e-03 
 4.14000000e-01  4.14000000e-01  4.14000000e-01  1.54072178e+00  4.14000000e-01  3.78366570e-03 
 4.16000000e-01  4.16000000e-01  4.16000000e-01  1.54068674e+00  4.16000000e-01  3.78379346e-03 
 4.18000000e-01  4.18000000e-01  4.18000000e-01  1.54065146e+00  4.18000000e-01  3.78392214e-03 
 4.20000000e-01  4.20000000e-01  4.20000000e-01  1.54061592e+00  4.20000000e-01  3.78405173e-03 
 4.22000000e-01  4.22000000e-01  4.22000000e-01  1.54058014e+00  4.22000000e-01  3.78418225e-03 
 4.24000000e-01  4.24000000e-01  4.24000000e-01  1.54054409e+00  4.24000000e-01  3.78431372e-03 
 4.26000000e-01  4.26000000e-01  4.26000000e-01  1.54050779e+00  4.26000000e-01  3.78444613e-03 
 4.28000000e-01  4.28000000e-01  4.28000000e-01  1.54047123e+00  4.28000000e-01  3.78457951e-03 
 4.30000000e-01  4.30000000e-01  4.30000000e-01  1.54043441e+00  4.30000000e-01  3.78471386e-03 
 4.32000000e-01  4.32000000e-01  4.32000000e-01  1.54039731e+00  4.32000000e-01  3.78484919e-03 
 4.34000000e-01  4.34000000e-01  4.34000000e-01  1.54035995e+00  4.34000000e-01  3.78498551e-03 
 4.36000000e-01  4.36000000e-01  4.36000000e-01  1.54032232e+00  4.36000000e-01  3.78512284e-03 
 4.38000000e-01  4.38000000e-01  4.38000000e-01  1.54028441e+00  4.38000000e-01  3.78526119e-03 
 4.40000000e-01  4.40000000e-01  4.40000000e-01  1.54024622e+00  4.40000000e-01  3.78540056e-03 
 4.42000000e-01  4.42000000e-01  4.42000000e-01  1.54020775e+00  4.42000000e-01  3.78554097e-03 
